Sequence  | Address         | Length  | TermCode            | Uri                                                                                                           | OpSig                                                                                                         | Data
22        | 7ff7c85a7cb0h   | 33      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vxor1#vxor1_(v256x64f)                                                                | Vector256<double> vxor1(Vector256<double> x)                                                                  | c5 f8 77 66 90 c5 fc 57 c0 c5 f4 57 c9 c5 fd c2 c1 00 c5 fd 57 02 c5 fd 11 01 48 8b c1 c5 f8 77 c3
23        | 7ff7c85a7cf0h   | 31      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vxnor#vxnor_(v128x32f,v128x32f)                                                       | Vector128<float> vxnor(Vector128<float> x, Vector128<float> y)                                                | c5 f8 77 66 90 c5 f9 10 02 c4 c1 78 57 00 c5 f8 c2 c8 00 c5 f8 57 c1 c5 f9 11 01 48 8b c1 c3
24        | 7ff7c85a7d30h   | 31      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vxnor#vxnor_(v128x64f,v128x64f)                                                       | Vector128<double> vxnor(Vector128<double> x, Vector128<double> y)                                             | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 57 00 c5 f9 c2 c8 00 c5 f9 57 c1 c5 f9 11 01 48 8b c1 c3
25        | 7ff7c85a7d70h   | 34      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vxnor#vxnor_(v256x32f,v256x32f)                                                       | Vector256<float> vxnor(Vector256<float> x, Vector256<float> y)                                                | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7c 57 00 c5 fc c2 c8 00 c5 fc 57 c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
26        | 7ff7c85a7db0h   | 34      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vxnor#vxnor_(v256x64f,v256x64f)                                                       | Vector256<double> vxnor(Vector256<double> x, Vector256<double> y)                                             | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7d 57 00 c5 fd c2 c8 00 c5 fd 57 c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
27        | 7ff7c85a7df0h   | 26      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vnot#vnot_(v128x32f)                                                                  | Vector128<float> vnot(Vector128<float> src)                                                                   | c5 f8 77 66 90 c5 f9 10 02 c5 f8 c2 02 00 c5 f8 57 02 c5 f9 11 01 48 8b c1 c3
28        | 7ff7c85a7e20h   | 26      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vnot#vnot_(v128x64f)                                                                  | Vector128<double> vnot(Vector128<double> src)                                                                 | c5 f8 77 66 90 c5 f9 10 02 c5 f9 c2 02 00 c5 f9 57 02 c5 f9 11 01 48 8b c1 c3
29        | 7ff7c85a7e50h   | 29      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vnot#vnot_(v256x32f)                                                                  | Vector256<float> vnot(Vector256<float> src)                                                                   | c5 f8 77 66 90 c5 fd 10 02 c5 fc c2 02 00 c5 fc 57 02 c5 fd 11 01 48 8b c1 c5 f8 77 c3
30        | 7ff7c85a7e90h   | 29      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vnot#vnot_(v256x64f)                                                                  | Vector256<double> vnot(Vector256<double> src)                                                                 | c5 f8 77 66 90 c5 fd 10 02 c5 fd c2 02 00 c5 fd 57 02 c5 fd 11 01 48 8b c1 c5 f8 77 c3
31        | 7ff7c85a7ed0h   | 22      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vxor#vxor_(v128x32f,v128x32f)                                                         | Vector128<float> vxor(Vector128<float> lhs, Vector128<float> rhs)                                             | c5 f8 77 66 90 c5 f9 10 02 c4 c1 78 57 00 c5 f9 11 01 48 8b c1 c3
32        | 7ff7c85a7f00h   | 22      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vxor#vxor_(v128x64f,v128x64f)                                                         | Vector128<double> vxor(Vector128<double> lhs, Vector128<double> rhs)                                          | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 57 00 c5 f9 11 01 48 8b c1 c3
33        | 7ff7c85a7f30h   | 25      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vxor#vxor_(v256x32f,v256x32f)                                                         | Vector256<float> vxor(Vector256<float> lhs, Vector256<float> rhs)                                             | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7c 57 00 c5 fd 11 01 48 8b c1 c5 f8 77 c3
34        | 7ff7c85a7f60h   | 25      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vxor#vxor_(v256x64f,v256x64f)                                                         | Vector256<double> vxor(Vector256<double> lhs, Vector256<double> rhs)                                          | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7d 57 00 c5 fd 11 01 48 8b c1 c5 f8 77 c3
35        | 7ff7c85a7f90h   | 22      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vxor#vxor_(v128x32f~in,v128x32f~in)                                                   | Vector128<float> vxor(in Vector128<float> x, in Vector128<float> y)                                           | c5 f8 77 66 90 c5 f9 10 02 c4 c1 78 57 00 c5 f9 11 01 48 8b c1 c3
36        | 7ff7c85a7fc0h   | 22      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vxor#vxor_(v128x64f~in,v128x64f~in)                                                   | Vector128<double> vxor(in Vector128<double> x, in Vector128<double> y)                                        | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 57 00 c5 f9 11 01 48 8b c1 c3
37        | 7ff7c85a7ff0h   | 25      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vxor#vxor_(v256x32f~in,v256x32f~in)                                                   | Vector256<float> vxor(in Vector256<float> x, in Vector256<float> y)                                           | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7c 57 00 c5 fd 11 01 48 8b c1 c5 f8 77 c3
38        | 7ff7c85a8020h   | 25      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vxor#vxor_(v256x64f~in,v256x64f~in)                                                   | Vector256<double> vxor(in Vector256<double> x, in Vector256<double> y)                                        | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7d 57 00 c5 fd 11 01 48 8b c1 c5 f8 77 c3
39        | 7ff7c85a8050h   | 22      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vor#vor_(v128x32f,v128x32f)                                                           | Vector128<float> vor(Vector128<float> x, Vector128<float> y)                                                  | c5 f8 77 66 90 c5 f9 10 02 c4 c1 78 56 00 c5 f9 11 01 48 8b c1 c3
40        | 7ff7c85a8080h   | 22      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vor#vor_(v128x64f,v128x64f)                                                           | Vector128<double> vor(Vector128<double> x, Vector128<double> y)                                               | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 56 00 c5 f9 11 01 48 8b c1 c3
41        | 7ff7c85a80b0h   | 25      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vor#vor_(v256x32f,v256x32f)                                                           | Vector256<float> vor(Vector256<float> x, Vector256<float> y)                                                  | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7c 56 00 c5 fd 11 01 48 8b c1 c5 f8 77 c3
42        | 7ff7c85a80e0h   | 25      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vor#vor_(v256x64f,v256x64f)                                                           | Vector256<double> vor(Vector256<double> x, Vector256<double> y)                                               | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7d 56 00 c5 fd 11 01 48 8b c1 c5 f8 77 c3
43        | 7ff7c85a8110h   | 31      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vxornot#vxornot_(v128x32f,v128x32f)                                                   | Vector128<float> vxornot(Vector128<float> x, Vector128<float> y)                                              | c5 f8 77 66 90 c4 c1 79 10 00 c5 f8 c2 c8 00 c5 f8 57 c1 c5 f8 57 02 c5 f9 11 01 48 8b c1 c3
44        | 7ff7c85a8150h   | 31      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vxornot#vxornot_(v128x64f,v128x64f)                                                   | Vector128<double> vxornot(Vector128<double> x, Vector128<double> y)                                           | c5 f8 77 66 90 c4 c1 79 10 00 c5 f9 c2 c8 00 c5 f9 57 c1 c5 f9 57 02 c5 f9 11 01 48 8b c1 c3
45        | 7ff7c85a8190h   | 34      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vxornot#vxornot_(v256x32f,v256x32f)                                                   | Vector256<float> vxornot(Vector256<float> x, Vector256<float> y)                                              | c5 f8 77 66 90 c4 c1 7d 10 00 c5 fc c2 c8 00 c5 fc 57 c1 c5 fc 57 02 c5 fd 11 01 48 8b c1 c5 f8 77 c3
46        | 7ff7c85a81d0h   | 34      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vxornot#vxornot_(v256x64f,v256x64f)                                                   | Vector256<double> vxornot(Vector256<double> x, Vector256<double> y)                                           | c5 f8 77 66 90 c4 c1 7d 10 00 c5 fd c2 c8 00 c5 fd 57 c1 c5 fd 57 02 c5 fd 11 01 48 8b c1 c5 f8 77 c3
47        | 7ff7c85a8210h   | 23      | CTC_RET_INTR        | hex://intrinsics/dinxfp?veq#veq_(v128x32f,v128x32f)                                                           | Vector128<float> veq(Vector128<float> x, Vector128<float> y)                                                  | c5 f8 77 66 90 c5 f9 10 02 c4 c1 78 c2 00 00 c5 f9 11 01 48 8b c1 c3
48        | 7ff7c85a8240h   | 23      | CTC_RET_INTR        | hex://intrinsics/dinxfp?veq#veq_(v128x64f,v128x64f)                                                           | Vector128<double> veq(Vector128<double> x, Vector128<double> y)                                               | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 c2 00 00 c5 f9 11 01 48 8b c1 c3
49        | 7ff7c85a8270h   | 26      | CTC_RET_INTR        | hex://intrinsics/dinxfp?veq#veq_(v256x32f,v256x32f)                                                           | Vector256<float> veq(Vector256<float> x, Vector256<float> y)                                                  | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7c c2 00 08 c5 fd 11 01 48 8b c1 c5 f8 77 c3
50        | 7ff7c85a82a0h   | 26      | CTC_RET_INTR        | hex://intrinsics/dinxfp?veq#veq_(v256x64f,v256x64f)                                                           | Vector256<double> veq(Vector256<double> x, Vector256<double> y)                                               | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7d c2 00 08 c5 fd 11 01 48 8b c1 c5 f8 77 c3
51        | 7ff7c85a82d0h   | 23      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vgt#vgt_(v128x32f,v128x32f)                                                           | Vector128<float> vgt(Vector128<float> x, Vector128<float> y)                                                  | c5 f8 77 66 90 c5 f9 10 02 c4 c1 78 c2 00 06 c5 f9 11 01 48 8b c1 c3
52        | 7ff7c85a8300h   | 23      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vgt#vgt_(v128x64f,v128x64f)                                                           | Vector128<double> vgt(Vector128<double> x, Vector128<double> y)                                               | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 c2 00 06 c5 f9 11 01 48 8b c1 c3
53        | 7ff7c85a8330h   | 26      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vgt#vgt_(v256x32f,v256x32f)                                                           | Vector256<float> vgt(Vector256<float> x, Vector256<float> y)                                                  | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7c c2 00 1e c5 fd 11 01 48 8b c1 c5 f8 77 c3
54        | 7ff7c85a8360h   | 26      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vgt#vgt_(v256x64f,v256x64f)                                                           | Vector256<double> vgt(Vector256<double> x, Vector256<double> y)                                               | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7d c2 00 1e c5 fd 11 01 48 8b c1 c5 f8 77 c3
55        | 7ff7c85a8390h   | 23      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vgteq#vgteq_(v128x32f,v128x32f)                                                       | Vector128<float> vgteq(Vector128<float> x, Vector128<float> y)                                                | c5 f8 77 66 90 c5 f9 10 02 c4 c1 78 c2 00 05 c5 f9 11 01 48 8b c1 c3
56        | 7ff7c85a83c0h   | 23      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vgteq#vgteq_(v128x64f,v128x64f)                                                       | Vector128<double> vgteq(Vector128<double> x, Vector128<double> y)                                             | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 c2 00 05 c5 f9 11 01 48 8b c1 c3
57        | 7ff7c85a83f0h   | 26      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vgteq#vgteq_(v256x32f,v256x32f)                                                       | Vector256<float> vgteq(Vector256<float> x, Vector256<float> y)                                                | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7c c2 00 1d c5 fd 11 01 48 8b c1 c5 f8 77 c3
58        | 7ff7c85a8420h   | 26      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vgteq#vgteq_(v256x64f,v256x64f)                                                       | Vector256<double> vgteq(Vector256<double> x, Vector256<double> y)                                             | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7d c2 00 1d c5 fd 11 01 48 8b c1 c5 f8 77 c3
59        | 7ff7c85a8450h   | 23      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vlt#vlt_(v128x32f,v128x32f)                                                           | Vector128<float> vlt(Vector128<float> lhs, Vector128<float> rhs)                                              | c5 f8 77 66 90 c5 f9 10 02 c4 c1 78 c2 00 01 c5 f9 11 01 48 8b c1 c3
60        | 7ff7c85a8480h   | 27      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vlt#vlt_(v128x64f,v128x64f)                                                           | Vector128<double> vlt(Vector128<double> lhs, Vector128<double> rhs)                                           | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c5 f9 c2 c1 01 c5 f9 11 01 48 8b c1 c3
61        | 7ff7c85a84b0h   | 26      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vlt#vlt_(v256x32f,v256x32f)                                                           | Vector256<float> vlt(Vector256<float> lhs, Vector256<float> rhs)                                              | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7c c2 00 11 c5 fd 11 01 48 8b c1 c5 f8 77 c3
62        | 7ff7c85a84e0h   | 26      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vlt#vlt_(v256x64f,v256x64f)                                                           | Vector256<double> vlt(Vector256<double> lhs, Vector256<double> rhs)                                           | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7d c2 00 11 c5 fd 11 01 48 8b c1 c5 f8 77 c3
63        | 7ff7c85a8510h   | 23      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vlteq#vlteq_(v128x32f,v128x32f)                                                       | Vector128<float> vlteq(Vector128<float> x, Vector128<float> y)                                                | c5 f8 77 66 90 c5 f9 10 02 c4 c1 78 c2 00 02 c5 f9 11 01 48 8b c1 c3
64        | 7ff7c85a8540h   | 23      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vlteq#vlteq_(v128x64f,v128x64f)                                                       | Vector128<double> vlteq(Vector128<double> x, Vector128<double> y)                                             | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 c2 00 02 c5 f9 11 01 48 8b c1 c3
65        | 7ff7c85a8570h   | 26      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vlteq#vlteq_(v256x32f,v256x32f)                                                       | Vector256<float> vlteq(Vector256<float> lhs, Vector256<float> rhs)                                            | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7c c2 00 12 c5 fd 11 01 48 8b c1 c5 f8 77 c3
66        | 7ff7c85a85a0h   | 26      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vlteq#vlteq_(v256x64f,v256x64f)                                                       | Vector256<double> vlteq(Vector256<double> lhs, Vector256<double> rhs)                                         | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7d c2 00 12 c5 fd 11 01 48 8b c1 c5 f8 77 c3
67        | 7ff7c85a85d0h   | 22      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vmax#vmax_(v128x32f,v128x32f)                                                         | Vector128<float> vmax(Vector128<float> x, Vector128<float> y)                                                 | c5 f8 77 66 90 c5 f9 10 02 c4 c1 78 5f 00 c5 f9 11 01 48 8b c1 c3
68        | 7ff7c85a8600h   | 22      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vmax#vmax_(v128x64f,v128x64f)                                                         | Vector128<double> vmax(Vector128<double> x, Vector128<double> y)                                              | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 5f 00 c5 f9 11 01 48 8b c1 c3
69        | 7ff7c85a8630h   | 25      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vmax#vmax_(v256x32f,v256x32f)                                                         | Vector256<float> vmax(Vector256<float> x, Vector256<float> y)                                                 | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7c 5f 00 c5 fd 11 01 48 8b c1 c5 f8 77 c3
70        | 7ff7c85a8660h   | 25      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vmax#vmax_(v256x64f,v256x64f)                                                         | Vector256<double> vmax(Vector256<double> x, Vector256<double> y)                                              | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7d 5f 00 c5 fd 11 01 48 8b c1 c5 f8 77 c3
71        | 7ff7c85a8690h   | 22      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vmin#vmin_(v128x32f,v128x32f)                                                         | Vector128<float> vmin(Vector128<float> x, Vector128<float> y)                                                 | c5 f8 77 66 90 c5 f9 10 02 c4 c1 78 5d 00 c5 f9 11 01 48 8b c1 c3
72        | 7ff7c85a86c0h   | 22      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vmin#vmin_(v128x64f,v128x64f)                                                         | Vector128<double> vmin(Vector128<double> x, Vector128<double> y)                                              | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 5d 00 c5 f9 11 01 48 8b c1 c3
73        | 7ff7c85a86f0h   | 25      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vmin#vmin_(v256x32f,v256x32f)                                                         | Vector256<float> vmin(Vector256<float> x, Vector256<float> y)                                                 | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7c 5d 00 c5 fd 11 01 48 8b c1 c5 f8 77 c3
74        | 7ff7c85a8720h   | 25      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vmin#vmin_(v256x64f,v256x64f)                                                         | Vector256<double> vmin(Vector256<double> x, Vector256<double> y)                                              | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7d 5d 00 c5 fd 11 01 48 8b c1 c5 f8 77 c3
75        | 7ff7c85a8750h   | 23      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vneq#vneq_(v128x32f,v128x32f)                                                         | Vector128<float> vneq(Vector128<float> lhs, Vector128<float> rhs)                                             | c5 f8 77 66 90 c5 f9 10 02 c4 c1 78 c2 00 04 c5 f9 11 01 48 8b c1 c3
76        | 7ff7c85a8780h   | 23      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vneq#vneq_(v128x64f,v128x64f)                                                         | Vector128<double> vneq(Vector128<double> lhs, Vector128<double> rhs)                                          | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 c2 00 04 c5 f9 11 01 48 8b c1 c3
77        | 7ff7c85a87b0h   | 26      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vneq#vneq_(v256x32f,v256x32f)                                                         | Vector256<float> vneq(Vector256<float> lhs, Vector256<float> rhs)                                             | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7c c2 00 0c c5 fd 11 01 48 8b c1 c5 f8 77 c3
78        | 7ff7c85a87e0h   | 26      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vneq#vneq_(v256x64f,v256x64f)                                                         | Vector256<double> vneq(Vector256<double> lhs, Vector256<double> rhs)                                          | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7d c2 00 0c c5 fd 11 01 48 8b c1 c5 f8 77 c3
79        | 7ff7c85a8810h   | 23      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vnlt#vnlt_(v128x64f,v128x64f)                                                         | Vector128<double> vnlt(Vector128<double> x, Vector128<double> y)                                              | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 c2 00 05 c5 f9 11 01 48 8b c1 c3
80        | 7ff7c85a8840h   | 23      | CTC_RET_INTR        | hex://intrinsics/dinxfp?vnlt#vnlt_(v128x32f,v128x32f)                                                         | Vector128<float> vnlt(Vector128<float> x, Vector128<float> y)                                                 | c5 f8 77 66 90 c5 f9 10 02 c4 c1 78 c2 00 05 c5 f9 11 01 48 8b c1 c3
