Sequence  | Address         | Length  | TermCode            | Uri                                                                                                           | OpSig                                                                                                         | Data
10        | 7ff7c8686d10h   | 46      | CTC_RET_INTR        | hex://logix/vector.ops?f15#f15_g[16u](v256x16u,v256x16u,v256x16u)                                             | Vector256<ushort> f15<ushort>(Vector256<ushort> a, Vector256<ushort> b, Vector256<ushort> c)                  | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7d 10 08 c5 fd db c1 c4 c1 7d 10 09 c5 f5 eb c0 c5 fd 75 c8 c5 fd ef c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
11        | 7ff7c8686d60h   | 46      | CTC_RET_INTR        | hex://logix/vector.ops?f15#f15_g[16i](v256x16i,v256x16i,v256x16i)                                             | Vector256<short> f15<short>(Vector256<short> a, Vector256<short> b, Vector256<short> c)                       | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7d 10 08 c5 fd db c1 c4 c1 7d 10 09 c5 f5 eb c0 c5 fd 75 c8 c5 fd ef c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
12        | 7ff7c86871b0h   | 46      | CTC_RET_INTR        | hex://logix/vector.ops?f15#f15_g[32u](v256x32u,v256x32u,v256x32u)                                             | Vector256<uint> f15<uint>(Vector256<uint> a, Vector256<uint> b, Vector256<uint> c)                            | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7d 10 08 c5 fd db c1 c4 c1 7d 10 09 c5 f5 eb c0 c5 fd 76 c8 c5 fd ef c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
13        | 7ff7c8687200h   | 46      | CTC_RET_INTR        | hex://logix/vector.ops?f15#f15_g[32i](v256x32i,v256x32i,v256x32i)                                             | Vector256<int> f15<int>(Vector256<int> a, Vector256<int> b, Vector256<int> c)                                 | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7d 10 08 c5 fd db c1 c4 c1 7d 10 09 c5 f5 eb c0 c5 fd 76 c8 c5 fd ef c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
14        | 7ff7c8687250h   | 47      | CTC_RET_INTR        | hex://logix/vector.ops?f15#f15_g[64u](v256x64u,v256x64u,v256x64u)                                             | Vector256<ulong> f15<ulong>(Vector256<ulong> a, Vector256<ulong> b, Vector256<ulong> c)                       | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7d 10 08 c5 fd db c1 c4 c1 7d 10 09 c5 f5 eb c0 c4 e2 7d 29 c8 c5 fd ef c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
15        | 7ff7c86872a0h   | 47      | CTC_RET_INTR        | hex://logix/vector.ops?f15#f15_g[64i](v256x64i,v256x64i,v256x64i)                                             | Vector256<long> f15<long>(Vector256<long> a, Vector256<long> b, Vector256<long> c)                            | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7d 10 08 c5 fd db c1 c4 c1 7d 10 09 c5 f5 eb c0 c4 e2 7d 29 c8 c5 fd ef c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
16        | 7ff7c86872f0h   | 72      | CTC_RET_INTR        | hex://logix/vector.ops?f16#f16_g[8u](v256x8u,v256x8u,v256x8u)                                                 | Vector256<byte> f16<byte>(Vector256<byte> a, Vector256<byte> b, Vector256<byte> c)                            | c5 f8 77 66 90 c4 c1 7d 10 00 c4 c1 7d 10 09 c5 fd eb c1 c5 fd 74 c8 c5 fd ef c1 c4 c1 7d 10 08 c4 c1 7d 10 11 c5 f5 ef ca c5 fd 10 12 c5 fc 28 da c5 e5 db c0 c5 ed df c9 c5 fd eb c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
17        | 7ff7c8687360h   | 72      | CTC_RET_INTR        | hex://logix/vector.ops?f16#f16_g[8i](v256x8i,v256x8i,v256x8i)                                                 | Vector256<sbyte> f16<sbyte>(Vector256<sbyte> a, Vector256<sbyte> b, Vector256<sbyte> c)                       | c5 f8 77 66 90 c4 c1 7d 10 00 c4 c1 7d 10 09 c5 fd eb c1 c5 fd 74 c8 c5 fd ef c1 c4 c1 7d 10 08 c4 c1 7d 10 11 c5 f5 ef ca c5 fd 10 12 c5 fc 28 da c5 e5 db c0 c5 ed df c9 c5 fd eb c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
18        | 7ff7c86873d0h   | 72      | CTC_RET_INTR        | hex://logix/vector.ops?f16#f16_g[16u](v256x16u,v256x16u,v256x16u)                                             | Vector256<ushort> f16<ushort>(Vector256<ushort> a, Vector256<ushort> b, Vector256<ushort> c)                  | c5 f8 77 66 90 c4 c1 7d 10 00 c4 c1 7d 10 09 c5 fd eb c1 c5 fd 75 c8 c5 fd ef c1 c4 c1 7d 10 08 c4 c1 7d 10 11 c5 f5 ef ca c5 fd 10 12 c5 fc 28 da c5 e5 db c0 c5 ed df c9 c5 fd eb c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
19        | 7ff7c8687440h   | 72      | CTC_RET_INTR        | hex://logix/vector.ops?f16#f16_g[16i](v256x16i,v256x16i,v256x16i)                                             | Vector256<short> f16<short>(Vector256<short> a, Vector256<short> b, Vector256<short> c)                       | c5 f8 77 66 90 c4 c1 7d 10 00 c4 c1 7d 10 09 c5 fd eb c1 c5 fd 75 c8 c5 fd ef c1 c4 c1 7d 10 08 c4 c1 7d 10 11 c5 f5 ef ca c5 fd 10 12 c5 fc 28 da c5 e5 db c0 c5 ed df c9 c5 fd eb c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
20        | 7ff7c86874b0h   | 72      | CTC_RET_INTR        | hex://logix/vector.ops?f16#f16_g[32u](v256x32u,v256x32u,v256x32u)                                             | Vector256<uint> f16<uint>(Vector256<uint> a, Vector256<uint> b, Vector256<uint> c)                            | c5 f8 77 66 90 c4 c1 7d 10 00 c4 c1 7d 10 09 c5 fd eb c1 c5 fd 76 c8 c5 fd ef c1 c4 c1 7d 10 08 c4 c1 7d 10 11 c5 f5 ef ca c5 fd 10 12 c5 fc 28 da c5 e5 db c0 c5 ed df c9 c5 fd eb c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
21        | 7ff7c8687520h   | 72      | CTC_RET_INTR        | hex://logix/vector.ops?f16#f16_g[32i](v256x32i,v256x32i,v256x32i)                                             | Vector256<int> f16<int>(Vector256<int> a, Vector256<int> b, Vector256<int> c)                                 | c5 f8 77 66 90 c4 c1 7d 10 00 c4 c1 7d 10 09 c5 fd eb c1 c5 fd 76 c8 c5 fd ef c1 c4 c1 7d 10 08 c4 c1 7d 10 11 c5 f5 ef ca c5 fd 10 12 c5 fc 28 da c5 e5 db c0 c5 ed df c9 c5 fd eb c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
22        | 7ff7c8687590h   | 73      | CTC_RET_INTR        | hex://logix/vector.ops?f16#f16_g[64u](v256x64u,v256x64u,v256x64u)                                             | Vector256<ulong> f16<ulong>(Vector256<ulong> a, Vector256<ulong> b, Vector256<ulong> c)                       | c5 f8 77 66 90 c4 c1 7d 10 00 c4 c1 7d 10 09 c5 fd eb c1 c4 e2 7d 29 c8 c5 fd ef c1 c4 c1 7d 10 08 c4 c1 7d 10 11 c5 f5 ef ca c5 fd 10 12 c5 fc 28 da c5 e5 db c0 c5 ed df c9 c5 fd eb c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
23        | 7ff7c8687600h   | 73      | CTC_RET_INTR        | hex://logix/vector.ops?f16#f16_g[64i](v256x64i,v256x64i,v256x64i)                                             | Vector256<long> f16<long>(Vector256<long> a, Vector256<long> b, Vector256<long> c)                            | c5 f8 77 66 90 c4 c1 7d 10 00 c4 c1 7d 10 09 c5 fd eb c1 c4 e2 7d 29 c8 c5 fd ef c1 c4 c1 7d 10 08 c4 c1 7d 10 11 c5 f5 ef ca c5 fd 10 12 c5 fc 28 da c5 e5 db c0 c5 ed df c9 c5 fd eb c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
24        | 7ff7c8687670h   | 72      | CTC_RET_INTR        | hex://logix/vector.ops?f17#f17_g[8u](v256x8u,v256x8u,v256x8u)                                                 | Vector256<byte> f17<byte>(Vector256<byte> a, Vector256<byte> b, Vector256<byte> c)                            | c5 f8 77 66 90 c4 c1 7d 10 00 c4 c1 7d 10 09 c5 fd eb c1 c4 c1 7d 10 08 c4 c1 7d 10 11 c5 f5 db ca c5 fd 10 12 c5 fc 28 da c5 e5 db c0 c5 ed df c9 c5 fd eb c1 c5 fd 74 c8 c5 fd ef c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
25        | 7ff7c86876e0h   | 72      | CTC_RET_INTR        | hex://logix/vector.ops?f17#f17_g[8i](v256x8i,v256x8i,v256x8i)                                                 | Vector256<sbyte> f17<sbyte>(Vector256<sbyte> a, Vector256<sbyte> b, Vector256<sbyte> c)                       | c5 f8 77 66 90 c4 c1 7d 10 00 c4 c1 7d 10 09 c5 fd eb c1 c4 c1 7d 10 08 c4 c1 7d 10 11 c5 f5 db ca c5 fd 10 12 c5 fc 28 da c5 e5 db c0 c5 ed df c9 c5 fd eb c1 c5 fd 74 c8 c5 fd ef c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
26        | 7ff7c8687750h   | 72      | CTC_RET_INTR        | hex://logix/vector.ops?f17#f17_g[16u](v256x16u,v256x16u,v256x16u)                                             | Vector256<ushort> f17<ushort>(Vector256<ushort> a, Vector256<ushort> b, Vector256<ushort> c)                  | c5 f8 77 66 90 c4 c1 7d 10 00 c4 c1 7d 10 09 c5 fd eb c1 c4 c1 7d 10 08 c4 c1 7d 10 11 c5 f5 db ca c5 fd 10 12 c5 fc 28 da c5 e5 db c0 c5 ed df c9 c5 fd eb c1 c5 fd 75 c8 c5 fd ef c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
27        | 7ff7c86877c0h   | 72      | CTC_RET_INTR        | hex://logix/vector.ops?f17#f17_g[16i](v256x16i,v256x16i,v256x16i)                                             | Vector256<short> f17<short>(Vector256<short> a, Vector256<short> b, Vector256<short> c)                       | c5 f8 77 66 90 c4 c1 7d 10 00 c4 c1 7d 10 09 c5 fd eb c1 c4 c1 7d 10 08 c4 c1 7d 10 11 c5 f5 db ca c5 fd 10 12 c5 fc 28 da c5 e5 db c0 c5 ed df c9 c5 fd eb c1 c5 fd 75 c8 c5 fd ef c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
28        | 7ff7c8687830h   | 72      | CTC_RET_INTR        | hex://logix/vector.ops?f17#f17_g[32u](v256x32u,v256x32u,v256x32u)                                             | Vector256<uint> f17<uint>(Vector256<uint> a, Vector256<uint> b, Vector256<uint> c)                            | c5 f8 77 66 90 c4 c1 7d 10 00 c4 c1 7d 10 09 c5 fd eb c1 c4 c1 7d 10 08 c4 c1 7d 10 11 c5 f5 db ca c5 fd 10 12 c5 fc 28 da c5 e5 db c0 c5 ed df c9 c5 fd eb c1 c5 fd 76 c8 c5 fd ef c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
29        | 7ff7c86878a0h   | 72      | CTC_RET_INTR        | hex://logix/vector.ops?f17#f17_g[32i](v256x32i,v256x32i,v256x32i)                                             | Vector256<int> f17<int>(Vector256<int> a, Vector256<int> b, Vector256<int> c)                                 | c5 f8 77 66 90 c4 c1 7d 10 00 c4 c1 7d 10 09 c5 fd eb c1 c4 c1 7d 10 08 c4 c1 7d 10 11 c5 f5 db ca c5 fd 10 12 c5 fc 28 da c5 e5 db c0 c5 ed df c9 c5 fd eb c1 c5 fd 76 c8 c5 fd ef c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
30        | 7ff7c8687910h   | 73      | CTC_RET_INTR        | hex://logix/vector.ops?f17#f17_g[64u](v256x64u,v256x64u,v256x64u)                                             | Vector256<ulong> f17<ulong>(Vector256<ulong> a, Vector256<ulong> b, Vector256<ulong> c)                       | c5 f8 77 66 90 c4 c1 7d 10 00 c4 c1 7d 10 09 c5 fd eb c1 c4 c1 7d 10 08 c4 c1 7d 10 11 c5 f5 db ca c5 fd 10 12 c5 fc 28 da c5 e5 db c0 c5 ed df c9 c5 fd eb c1 c4 e2 7d 29 c8 c5 fd ef c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
31        | 7ff7c8687980h   | 73      | CTC_RET_INTR        | hex://logix/vector.ops?f17#f17_g[64i](v256x64i,v256x64i,v256x64i)                                             | Vector256<long> f17<long>(Vector256<long> a, Vector256<long> b, Vector256<long> c)                            | c5 f8 77 66 90 c4 c1 7d 10 00 c4 c1 7d 10 09 c5 fd eb c1 c4 c1 7d 10 08 c4 c1 7d 10 11 c5 f5 db ca c5 fd 10 12 c5 fc 28 da c5 e5 db c0 c5 ed df c9 c5 fd eb c1 c4 e2 7d 29 c8 c5 fd ef c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
32        | 7ff7c8687df0h   | 46      | CTC_RET_INTR        | hex://logix/vector.ops?f18#f18_g[8u](v256x8u,v256x8u,v256x8u)                                                 | Vector256<byte> f18<byte>(Vector256<byte> a, Vector256<byte> b, Vector256<byte> c)                            | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7d 10 08 c5 fd ef c1 c5 fd 10 0a c4 c1 7d 10 11 c5 f5 ef ca c5 fd db c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
33        | 7ff7c8687e40h   | 46      | CTC_RET_INTR        | hex://logix/vector.ops?f18#f18_g[8i](v256x8i,v256x8i,v256x8i)                                                 | Vector256<sbyte> f18<sbyte>(Vector256<sbyte> a, Vector256<sbyte> b, Vector256<sbyte> c)                       | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7d 10 08 c5 fd ef c1 c5 fd 10 0a c4 c1 7d 10 11 c5 f5 ef ca c5 fd db c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
34        | 7ff7c8687e90h   | 46      | CTC_RET_INTR        | hex://logix/vector.ops?f18#f18_g[16u](v256x16u,v256x16u,v256x16u)                                             | Vector256<ushort> f18<ushort>(Vector256<ushort> a, Vector256<ushort> b, Vector256<ushort> c)                  | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7d 10 08 c5 fd ef c1 c5 fd 10 0a c4 c1 7d 10 11 c5 f5 ef ca c5 fd db c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
35        | 7ff7c8687ee0h   | 46      | CTC_RET_INTR        | hex://logix/vector.ops?f18#f18_g[16i](v256x16i,v256x16i,v256x16i)                                             | Vector256<short> f18<short>(Vector256<short> a, Vector256<short> b, Vector256<short> c)                       | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7d 10 08 c5 fd ef c1 c5 fd 10 0a c4 c1 7d 10 11 c5 f5 ef ca c5 fd db c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
36        | 7ff7c8687f30h   | 46      | CTC_RET_INTR        | hex://logix/vector.ops?f18#f18_g[32u](v256x32u,v256x32u,v256x32u)                                             | Vector256<uint> f18<uint>(Vector256<uint> a, Vector256<uint> b, Vector256<uint> c)                            | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7d 10 08 c5 fd ef c1 c5 fd 10 0a c4 c1 7d 10 11 c5 f5 ef ca c5 fd db c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
37        | 7ff7c8687f80h   | 46      | CTC_RET_INTR        | hex://logix/vector.ops?f18#f18_g[32i](v256x32i,v256x32i,v256x32i)                                             | Vector256<int> f18<int>(Vector256<int> a, Vector256<int> b, Vector256<int> c)                                 | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7d 10 08 c5 fd ef c1 c5 fd 10 0a c4 c1 7d 10 11 c5 f5 ef ca c5 fd db c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
38        | 7ff7c8687fd0h   | 46      | CTC_RET_INTR        | hex://logix/vector.ops?f18#f18_g[64u](v256x64u,v256x64u,v256x64u)                                             | Vector256<ulong> f18<ulong>(Vector256<ulong> a, Vector256<ulong> b, Vector256<ulong> c)                       | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7d 10 08 c5 fd ef c1 c5 fd 10 0a c4 c1 7d 10 11 c5 f5 ef ca c5 fd db c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
39        | 7ff7c8688020h   | 46      | CTC_RET_INTR        | hex://logix/vector.ops?f18#f18_g[64i](v256x64i,v256x64i,v256x64i)                                             | Vector256<long> f18<long>(Vector256<long> a, Vector256<long> b, Vector256<long> c)                            | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7d 10 08 c5 fd ef c1 c5 fd 10 0a c4 c1 7d 10 11 c5 f5 ef ca c5 fd db c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
40        | 7ff7c8688070h   | 56      | CTC_RET_INTR        | hex://logix/vector.ops?f19#f19_g[8u](v256x8u,v256x8u,v256x8u)                                                 | Vector256<byte> f19<byte>(Vector256<byte> a, Vector256<byte> b, Vector256<byte> c)                            | c5 f8 77 66 90 c4 c1 7d 10 00 c4 c1 7d 10 09 c5 fd ef c1 c4 c1 7d 10 08 c4 c1 7d 10 11 c5 f5 db ca c5 fd 10 12 c5 ed db c9 c5 fd ef c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
41        | 7ff7c86880c0h   | 56      | CTC_RET_INTR        | hex://logix/vector.ops?f19#f19_g[8i](v256x8i,v256x8i,v256x8i)                                                 | Vector256<sbyte> f19<sbyte>(Vector256<sbyte> a, Vector256<sbyte> b, Vector256<sbyte> c)                       | c5 f8 77 66 90 c4 c1 7d 10 00 c4 c1 7d 10 09 c5 fd ef c1 c4 c1 7d 10 08 c4 c1 7d 10 11 c5 f5 db ca c5 fd 10 12 c5 ed db c9 c5 fd ef c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
42        | 7ff7c8688110h   | 56      | CTC_RET_INTR        | hex://logix/vector.ops?f19#f19_g[16u](v256x16u,v256x16u,v256x16u)                                             | Vector256<ushort> f19<ushort>(Vector256<ushort> a, Vector256<ushort> b, Vector256<ushort> c)                  | c5 f8 77 66 90 c4 c1 7d 10 00 c4 c1 7d 10 09 c5 fd ef c1 c4 c1 7d 10 08 c4 c1 7d 10 11 c5 f5 db ca c5 fd 10 12 c5 ed db c9 c5 fd ef c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
43        | 7ff7c8688160h   | 56      | CTC_RET_INTR        | hex://logix/vector.ops?f19#f19_g[16i](v256x16i,v256x16i,v256x16i)                                             | Vector256<short> f19<short>(Vector256<short> a, Vector256<short> b, Vector256<short> c)                       | c5 f8 77 66 90 c4 c1 7d 10 00 c4 c1 7d 10 09 c5 fd ef c1 c4 c1 7d 10 08 c4 c1 7d 10 11 c5 f5 db ca c5 fd 10 12 c5 ed db c9 c5 fd ef c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
44        | 7ff7c86881b0h   | 56      | CTC_RET_INTR        | hex://logix/vector.ops?f19#f19_g[32u](v256x32u,v256x32u,v256x32u)                                             | Vector256<uint> f19<uint>(Vector256<uint> a, Vector256<uint> b, Vector256<uint> c)                            | c5 f8 77 66 90 c4 c1 7d 10 00 c4 c1 7d 10 09 c5 fd ef c1 c4 c1 7d 10 08 c4 c1 7d 10 11 c5 f5 db ca c5 fd 10 12 c5 ed db c9 c5 fd ef c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
45        | 7ff7c8688200h   | 56      | CTC_RET_INTR        | hex://logix/vector.ops?f19#f19_g[32i](v256x32i,v256x32i,v256x32i)                                             | Vector256<int> f19<int>(Vector256<int> a, Vector256<int> b, Vector256<int> c)                                 | c5 f8 77 66 90 c4 c1 7d 10 00 c4 c1 7d 10 09 c5 fd ef c1 c4 c1 7d 10 08 c4 c1 7d 10 11 c5 f5 db ca c5 fd 10 12 c5 ed db c9 c5 fd ef c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
46        | 7ff7c8688250h   | 56      | CTC_RET_INTR        | hex://logix/vector.ops?f19#f19_g[64u](v256x64u,v256x64u,v256x64u)                                             | Vector256<ulong> f19<ulong>(Vector256<ulong> a, Vector256<ulong> b, Vector256<ulong> c)                       | c5 f8 77 66 90 c4 c1 7d 10 00 c4 c1 7d 10 09 c5 fd ef c1 c4 c1 7d 10 08 c4 c1 7d 10 11 c5 f5 db ca c5 fd 10 12 c5 ed db c9 c5 fd ef c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
47        | 7ff7c86882a0h   | 56      | CTC_RET_INTR        | hex://logix/vector.ops?f19#f19_g[64i](v256x64i,v256x64i,v256x64i)                                             | Vector256<long> f19<long>(Vector256<long> a, Vector256<long> b, Vector256<long> c)                            | c5 f8 77 66 90 c4 c1 7d 10 00 c4 c1 7d 10 09 c5 fd ef c1 c4 c1 7d 10 08 c4 c1 7d 10 11 c5 f5 db ca c5 fd 10 12 c5 ed db c9 c5 fd ef c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
48        | 7ff7c86882f0h   | 54      | CTC_RET_INTR        | hex://logix/vector.ops?f1a#f1a_g[8u](v256x8u,v256x8u,v256x8u)                                                 | Vector256<byte> f1a<byte>(Vector256<byte> a, Vector256<byte> b, Vector256<byte> c)                            | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7d 10 08 c5 fd db c1 c5 fd 10 0a c4 c1 7d 10 11 c5 f5 ef ca c5 fd db c1 c5 fd 74 c8 c5 fd ef c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
49        | 7ff7c8688340h   | 54      | CTC_RET_INTR        | hex://logix/vector.ops?f1a#f1a_g[8i](v256x8i,v256x8i,v256x8i)                                                 | Vector256<sbyte> f1a<sbyte>(Vector256<sbyte> a, Vector256<sbyte> b, Vector256<sbyte> c)                       | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7d 10 08 c5 fd db c1 c5 fd 10 0a c4 c1 7d 10 11 c5 f5 ef ca c5 fd db c1 c5 fd 74 c8 c5 fd ef c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
50        | 7ff7c8688390h   | 54      | CTC_RET_INTR        | hex://logix/vector.ops?f1a#f1a_g[16u](v256x16u,v256x16u,v256x16u)                                             | Vector256<ushort> f1a<ushort>(Vector256<ushort> a, Vector256<ushort> b, Vector256<ushort> c)                  | c5 f8 77 66 90 c5 fd 10 02 c4 c1 7d 10 08 c5 fd db c1 c5 fd 10 0a c4 c1 7d 10 11 c5 f5 ef ca c5 fd db c1 c5 fd 75 c8 c5 fd ef c1 c5 fd 11 01 48 8b c1 c5 f8 77 c3
