Sequence  | Address         | Length  | TermCode            | Uri                                                                                                           | OpSig                                                                                                         | Data
21        | 7ff7c85d3460h   | 21      | CTC_RET_INTR        | hex://intrinsics/ginxsfp?sqrt#sqrt_g[64f](v128x64f)                                                           | Vector128<double> sqrt<double>(Vector128<double> x)                                                           | c5 f8 77 66 90 c5 f9 10 02 c5 fb 51 c0 c5 f9 11 01 48 8b c1 c3
22        | 7ff7c85d3490h   | 32      | CTC_RET_INTR        | hex://intrinsics/ginxsfp?fmadd#fmadd_g[32f](v128x32f,v128x32f,v128x32f)                                       | Vector128<float> fmadd<float>(Vector128<float> x, Vector128<float> y, Vector128<float> z)                     | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c4 c1 79 10 11 c4 e2 71 a9 c2 c5 f9 11 01 48 8b c1 c3
23        | 7ff7c85d34d0h   | 32      | CTC_RET_INTR        | hex://intrinsics/ginxsfp?fmadd#fmadd_g[64f](v128x64f,v128x64f,v128x64f)                                       | Vector128<double> fmadd<double>(Vector128<double> x, Vector128<double> y, Vector128<double> z)                | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c4 c1 79 10 11 c4 e2 f1 a9 c2 c5 f9 11 01 48 8b c1 c3
24        | 7ff7c85d3510h   | 32      | CTC_RET_INTR        | hex://intrinsics/ginxsfp?fmsub#fmsub_g[32f](v128x32f,v128x32f,v128x32f)                                       | Vector128<float> fmsub<float>(Vector128<float> x, Vector128<float> y, Vector128<float> z)                     | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c4 c1 79 10 11 c4 e2 71 ab c2 c5 f9 11 01 48 8b c1 c3
25        | 7ff7c85d3550h   | 32      | CTC_RET_INTR        | hex://intrinsics/ginxsfp?fmsub#fmsub_g[64f](v128x64f,v128x64f,v128x64f)                                       | Vector128<double> fmsub<double>(Vector128<double> x, Vector128<double> y, Vector128<double> z)                | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c4 c1 79 10 11 c4 e2 f1 ab c2 c5 f9 11 01 48 8b c1 c3
26        | 7ff7c85d3590h   | 32      | CTC_RET_INTR        | hex://intrinsics/ginxsfp?fnmadd#fnmadd_g[32f](v128x32f,v128x32f,v128x32f)                                     | Vector128<float> fnmadd<float>(Vector128<float> x, Vector128<float> y, Vector128<float> z)                    | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c4 c1 79 10 11 c4 e2 71 ad c2 c5 f9 11 01 48 8b c1 c3
27        | 7ff7c85d35d0h   | 32      | CTC_RET_INTR        | hex://intrinsics/ginxsfp?fnmadd#fnmadd_g[64f](v128x64f,v128x64f,v128x64f)                                     | Vector128<double> fnmadd<double>(Vector128<double> x, Vector128<double> y, Vector128<double> z)               | c5 f8 77 66 90 c5 f9 10 02 c4 c1 79 10 08 c4 c1 79 10 11 c4 e2 f1 ad c2 c5 f9 11 01 48 8b c1 c3
28        | 7ff7c85d3a10h   | 31      | CTC_RET_INTR        | hex://intrinsics/ginxsfp?eq#eq_g[32f](v128x32f,v128x32f)                                                      | bool eq<float>(Vector128<float> x, Vector128<float> y)                                                        | c5 f8 77 66 90 c5 f9 10 01 c5 f9 10 0a c5 f8 2e c1 0f 9b c2 0f 94 c0 22 c2 0f b6 d0 8b c2 c3
29        | 7ff7c85d3a50h   | 31      | CTC_RET_INTR        | hex://intrinsics/ginxsfp?eq#eq_g[64f](v128x64f,v128x64f)                                                      | bool eq<double>(Vector128<double> x, Vector128<double> y)                                                     | c5 f8 77 66 90 c5 f9 10 01 c5 f9 10 0a c5 f9 2e c1 0f 9b c2 0f 94 c0 22 c2 0f b6 d0 8b c2 c3
30        | 7ff7c85d3a90h   | 31      | CTC_RET_INTR        | hex://intrinsics/ginxsfp?neq#neq_g[32f](v128x32f,v128x32f)                                                    | bool neq<float>(Vector128<float> x, Vector128<float> y)                                                       | c5 f8 77 66 90 c5 f9 10 01 c5 f9 10 0a c5 f8 2f c1 0f 9a c2 0f 95 c0 0a c2 0f b6 d0 8b c2 c3
31        | 7ff7c85d3ad0h   | 31      | CTC_RET_INTR        | hex://intrinsics/ginxsfp?neq#neq_g[64f](v128x64f,v128x64f)                                                    | bool neq<double>(Vector128<double> x, Vector128<double> y)                                                    | c5 f8 77 66 90 c5 f9 10 01 c5 f9 10 0a c5 f9 2f c1 0f 9a c2 0f 95 c0 0a c2 0f b6 d0 8b c2 c3
32        | 7ff7c85d3b10h   | 24      | CTC_RET_INTR        | hex://intrinsics/ginxsfp?lteq#lteq_g[32f](v128x32f,v128x32f)                                                  | bool lteq<float>(Vector128<float> x, Vector128<float> y)                                                      | c5 f8 77 66 90 c5 f9 10 01 c5 f9 10 0a c5 f8 2e c8 0f 93 c0 0f b6 c0 c3
33        | 7ff7c85d3b40h   | 24      | CTC_RET_INTR        | hex://intrinsics/ginxsfp?lteq#lteq_g[64f](v128x64f,v128x64f)                                                  | bool lteq<double>(Vector128<double> x, Vector128<double> y)                                                   | c5 f8 77 66 90 c5 f9 10 01 c5 f9 10 0a c5 f8 2e c8 0f 93 c0 0f b6 c0 c3
34        | 7ff7c85d3b70h   | 49      | CTC_RET_INTR        | hex://intrinsics/ginxsfp?ngt#ngt_g[32f](v128x32f,v128x32f)                                                    | bool ngt<float>(Vector128<float> x, Vector128<float> y)                                                       | 50 c5 f8 77 90 c5 f9 10 01 c5 f9 10 0a c5 fa c2 c1 02 c5 fa 11 44 24 04 8b 44 24 04 25 ff ff ff 7f 3d 00 00 80 7f 0f 9f c0 0f b6 c0 48 83 c4 08 c3
35        | 7ff7c85d3bc0h   | 49      | CTC_RET_INTR        | hex://intrinsics/ginxsfp?ngt#ngt_g[64f](v128x64f,v128x64f)                                                    | bool ngt<double>(Vector128<double> x, Vector128<double> y)                                                    | 50 c5 f8 77 90 c5 f9 10 01 c5 f9 10 0a c5 fa c2 c1 02 c5 fa 11 44 24 04 8b 44 24 04 25 ff ff ff 7f 3d 00 00 80 7f 0f 9f c0 0f b6 c0 48 83 c4 08 c3
36        | 7ff7c85d3c10h   | 49      | CTC_RET_INTR        | hex://intrinsics/ginxsfp?nlt#nlt_g[32f](v128x32f,v128x32f)                                                    | bool nlt<float>(Vector128<float> x, Vector128<float> y)                                                       | 50 c5 f8 77 90 c5 f9 10 01 c5 f9 10 0a c5 fa c2 c1 05 c5 fa 11 44 24 04 8b 44 24 04 25 ff ff ff 7f 3d 00 00 80 7f 0f 9f c0 0f b6 c0 48 83 c4 08 c3
37        | 7ff7c85d3c60h   | 49      | CTC_RET_INTR        | hex://intrinsics/ginxsfp?nlt#nlt_g[64f](v128x64f,v128x64f)                                                    | bool nlt<double>(Vector128<double> x, Vector128<double> y)                                                    | 50 c5 f8 77 90 c5 f9 10 01 c5 f9 10 0a c5 fa c2 c1 05 c5 fa 11 44 24 04 8b 44 24 04 25 ff ff ff 7f 3d 00 00 80 7f 0f 9f c0 0f b6 c0 48 83 c4 08 c3
38        | 7ff7c85d3cb0h   | 24      | CTC_RET_INTR        | hex://intrinsics/ginxsfp?gt#gt_g[32f](v128x32f,v128x32f)                                                      | bool gt<float>(Vector128<float> x, Vector128<float> y)                                                        | c5 f8 77 66 90 c5 f9 10 01 c5 f9 10 0a c5 f8 2f c1 0f 97 c0 0f b6 c0 c3
39        | 7ff7c85d3ce0h   | 24      | CTC_RET_INTR        | hex://intrinsics/ginxsfp?gt#gt_g[64f](v128x64f,v128x64f)                                                      | bool gt<double>(Vector128<double> x, Vector128<double> y)                                                     | c5 f8 77 66 90 c5 f9 10 01 c5 f9 10 0a c5 f9 2f c1 0f 97 c0 0f b6 c0 c3
40        | 7ff7c85d4120h   | 24      | CTC_RET_INTR        | hex://intrinsics/ginxsfp?gteq#gteq_g[32f](v128x32f,v128x32f)                                                  | bool gteq<float>(Vector128<float> x, Vector128<float> y)                                                      | c5 f8 77 66 90 c5 f9 10 01 c5 f9 10 0a c5 f8 2f c1 0f 93 c0 0f b6 c0 c3
41        | 7ff7c85d4150h   | 24      | CTC_RET_INTR        | hex://intrinsics/ginxsfp?gteq#gteq_g[64f](v128x64f,v128x64f)                                                  | bool gteq<double>(Vector128<double> x, Vector128<double> y)                                                   | c5 f8 77 66 90 c5 f9 10 01 c5 f9 10 0a c5 f9 2f c1 0f 93 c0 0f b6 c0 c3
42        | 7ff7c85d4180h   | 24      | CTC_RET_INTR        | hex://intrinsics/ginxsfp?lt#lt_g[32f](v128x32f,v128x32f)                                                      | bool lt<float>(Vector128<float> x, Vector128<float> y)                                                        | c5 f8 77 66 90 c5 f9 10 01 c5 f9 10 0a c5 f8 2f c8 0f 97 c0 0f b6 c0 c3
43        | 7ff7c85d41b0h   | 24      | CTC_RET_INTR        | hex://intrinsics/ginxsfp?lt#lt_g[64f](v128x64f,v128x64f)                                                      | bool lt<double>(Vector128<double> x, Vector128<double> y)                                                     | c5 f8 77 66 90 c5 f9 10 01 c5 f9 10 0a c5 f9 2f c8 0f 97 c0 0f b6 c0 c3
44        | 7ff7c85d41e0h   | 87      | CTC_RET_INTR        | hex://intrinsics/ginxsfp?cmp#cmp_g[32f](v128x32f,v128x32f,FpCmpMode~8u)                                       | Vector128<float> cmp<float>(Vector128<float> x, Vector128<float> y, FpCmpMode:byte mode)                      | 56 48 83 ec 50 c5 f8 77 33 c0 48 89 44 24 40 48 89 44 24 48 48 8b f1 c5 f9 10 02 c4 c1 79 10 08 48 8d 4c 24 40 c5 f9 29 44 24 30 c5 f9 29 4c 24 20 48 8d 54 24 30 4c 8d 44 24 20 45 0f b6 c9 e8 04 5b 16 ff c5 f9 28 44 24 40 c5 f9 11 06 48 8b c6 48 83 c4 50 5e c3
45        | 7ff7c85d4250h   | 87      | CTC_RET_INTR        | hex://intrinsics/ginxsfp?cmp#cmp_g[64f](v128x64f,v128x64f,FpCmpMode~8u)                                       | Vector128<double> cmp<double>(Vector128<double> x, Vector128<double> y, FpCmpMode:byte mode)                  | 56 48 83 ec 50 c5 f8 77 33 c0 48 89 44 24 40 48 89 44 24 48 48 8b f1 c5 f9 10 02 c4 c1 79 10 08 48 8d 4c 24 40 c5 f9 29 44 24 30 c5 f9 29 4c 24 20 48 8d 54 24 30 4c 8d 44 24 20 45 0f b6 c9 e8 8c 5a 16 ff c5 f9 28 44 24 40 c5 f9 11 06 48 8b c6 48 83 c4 50 5e c3
