Sequence  | Address         | Length  | TermCode            | Uri                                                                                                           | OpSig                                                                                                         | Data
19        | 7ff7c858d6a0h   | 9       | CTC_RET_Zx3         | hex://root/refs?mutable#mutable_g[64f](64f~in)                                                                | ref double mutable<double>(in double src)                                                                     | 0f 1f 44 00 00 48 8b c1 c3
20        | 7ff7c858d6c0h   | 12      | CTC_RET_SBB         | hex://root/refs?skip#skip_g[8u](8u~in,32i)                                                                    | ref byte skip<byte>(in byte src, int count)                                                                   | 0f 1f 44 00 00 48 63 c2 48 03 c1 c3
21        | 7ff7c858d6e0h   | 12      | CTC_RET_SBB         | hex://root/refs?skip#skip_g[8i](8i~in,32i)                                                                    | ref sbyte skip<sbyte>(in sbyte src, int count)                                                                | 0f 1f 44 00 00 48 63 c2 48 03 c1 c3
22        | 7ff7c858d700h   | 13      | CTC_RET_Zx3         | hex://root/refs?skip#skip_g[16u](16u~in,32i)                                                                  | ref ushort skip<ushort>(in ushort src, int count)                                                             | 0f 1f 44 00 00 48 63 c2 48 8d 04 41 c3
23        | 7ff7c858d720h   | 13      | CTC_RET_Zx3         | hex://root/refs?skip#skip_g[16i](16i~in,32i)                                                                  | ref short skip<short>(in short src, int count)                                                                | 0f 1f 44 00 00 48 63 c2 48 8d 04 41 c3
24        | 7ff7c858d740h   | 13      | CTC_RET_Zx3         | hex://root/refs?skip#skip_g[32u](32u~in,32i)                                                                  | ref uint skip<uint>(in uint src, int count)                                                                   | 0f 1f 44 00 00 48 63 c2 48 8d 04 81 c3
25        | 7ff7c858d760h   | 13      | CTC_RET_Zx3         | hex://root/refs?skip#skip_g[32i](32i~in,32i)                                                                  | ref int skip<int>(in int src, int count)                                                                      | 0f 1f 44 00 00 48 63 c2 48 8d 04 81 c3
26        | 7ff7c858d780h   | 13      | CTC_RET_Zx3         | hex://root/refs?skip#skip_g[64u](64u~in,32i)                                                                  | ref ulong skip<ulong>(in ulong src, int count)                                                                | 0f 1f 44 00 00 48 63 c2 48 8d 04 c1 c3
27        | 7ff7c858d7a0h   | 13      | CTC_RET_Zx3         | hex://root/refs?skip#skip_g[64i](64i~in,32i)                                                                  | ref long skip<long>(in long src, int count)                                                                   | 0f 1f 44 00 00 48 63 c2 48 8d 04 c1 c3
28        | 7ff7c858d7c0h   | 13      | CTC_RET_Zx3         | hex://root/refs?skip#skip_g[32f](32f~in,32i)                                                                  | ref float skip<float>(in float src, int count)                                                                | 0f 1f 44 00 00 48 63 c2 48 8d 04 81 c3
29        | 7ff7c858d7e0h   | 13      | CTC_RET_Zx3         | hex://root/refs?skip#skip_g[64f](64f~in,32i)                                                                  | ref double skip<double>(in double src, int count)                                                             | 0f 1f 44 00 00 48 63 c2 48 8d 04 c1 c3
30        | 7ff7c858d800h   | 9       | CTC_RET_Zx3         | hex://root/refs?byterefR#byterefR_g[8u](8u~ref)                                                               | ref byte byterefR<byte>(ref byte src)                                                                         | 0f 1f 44 00 00 48 8b c1 c3
31        | 7ff7c858d820h   | 9       | CTC_RET_Zx3         | hex://root/refs?byterefR#byterefR_g[8i](8i~ref)                                                               | ref byte byterefR<sbyte>(ref sbyte src)                                                                       | 0f 1f 44 00 00 48 8b c1 c3
32        | 7ff7c858d840h   | 9       | CTC_RET_Zx3         | hex://root/refs?byterefR#byterefR_g[16u](16u~ref)                                                             | ref byte byterefR<ushort>(ref ushort src)                                                                     | 0f 1f 44 00 00 48 8b c1 c3
33        | 7ff7c858d860h   | 9       | CTC_RET_Zx3         | hex://root/refs?byterefR#byterefR_g[16i](16i~ref)                                                             | ref byte byterefR<short>(ref short src)                                                                       | 0f 1f 44 00 00 48 8b c1 c3
34        | 7ff7c858d880h   | 9       | CTC_RET_Zx3         | hex://root/refs?byterefR#byterefR_g[32u](32u~ref)                                                             | ref byte byterefR<uint>(ref uint src)                                                                         | 0f 1f 44 00 00 48 8b c1 c3
35        | 7ff7c858d8a0h   | 9       | CTC_RET_Zx3         | hex://root/refs?byterefR#byterefR_g[32i](32i~ref)                                                             | ref byte byterefR<int>(ref int src)                                                                           | 0f 1f 44 00 00 48 8b c1 c3
36        | 7ff7c858d8c0h   | 9       | CTC_RET_Zx3         | hex://root/refs?byterefR#byterefR_g[64u](64u~ref)                                                             | ref byte byterefR<ulong>(ref ulong src)                                                                       | 0f 1f 44 00 00 48 8b c1 c3
37        | 7ff7c858d8e0h   | 9       | CTC_RET_Zx3         | hex://root/refs?byterefR#byterefR_g[64i](64i~ref)                                                             | ref byte byterefR<long>(ref long src)                                                                         | 0f 1f 44 00 00 48 8b c1 c3
38        | 7ff7c858d900h   | 9       | CTC_RET_Zx3         | hex://root/refs?byterefR#byterefR_g[32f](32f~ref)                                                             | ref byte byterefR<float>(ref float src)                                                                       | 0f 1f 44 00 00 48 8b c1 c3
39        | 7ff7c858d920h   | 9       | CTC_RET_Zx3         | hex://root/refs?byterefR#byterefR_g[64f](64f~ref)                                                             | ref byte byterefR<double>(ref double src)                                                                     | 0f 1f 44 00 00 48 8b c1 c3
40        | 7ff7c858d940h   | 9       | CTC_RET_Zx3         | hex://root/refs?byteref#byteref_g[8u](8u~in)                                                                  | ref byte byteref<byte>(in byte src)                                                                           | 0f 1f 44 00 00 48 8b c1 c3
41        | 7ff7c858d960h   | 9       | CTC_RET_Zx3         | hex://root/refs?byteref#byteref_g[8i](8i~in)                                                                  | ref byte byteref<sbyte>(in sbyte src)                                                                         | 0f 1f 44 00 00 48 8b c1 c3
42        | 7ff7c858d980h   | 9       | CTC_RET_Zx3         | hex://root/refs?byteref#byteref_g[16u](16u~in)                                                                | ref byte byteref<ushort>(in ushort src)                                                                       | 0f 1f 44 00 00 48 8b c1 c3
43        | 7ff7c858d9a0h   | 9       | CTC_RET_Zx3         | hex://root/refs?byteref#byteref_g[16i](16i~in)                                                                | ref byte byteref<short>(in short src)                                                                         | 0f 1f 44 00 00 48 8b c1 c3
44        | 7ff7c858d9c0h   | 9       | CTC_RET_Zx3         | hex://root/refs?byteref#byteref_g[32u](32u~in)                                                                | ref byte byteref<uint>(in uint src)                                                                           | 0f 1f 44 00 00 48 8b c1 c3
45        | 7ff7c858d9e0h   | 9       | CTC_RET_Zx3         | hex://root/refs?byteref#byteref_g[32i](32i~in)                                                                | ref byte byteref<int>(in int src)                                                                             | 0f 1f 44 00 00 48 8b c1 c3
46        | 7ff7c858da00h   | 9       | CTC_RET_Zx3         | hex://root/refs?byteref#byteref_g[64u](64u~in)                                                                | ref byte byteref<ulong>(in ulong src)                                                                         | 0f 1f 44 00 00 48 8b c1 c3
47        | 7ff7c858da20h   | 9       | CTC_RET_Zx3         | hex://root/refs?byteref#byteref_g[64i](64i~in)                                                                | ref byte byteref<long>(in long src)                                                                           | 0f 1f 44 00 00 48 8b c1 c3
48        | 7ff7c858da40h   | 9       | CTC_RET_Zx3         | hex://root/refs?byteref#byteref_g[32f](32f~in)                                                                | ref byte byteref<float>(in float src)                                                                         | 0f 1f 44 00 00 48 8b c1 c3
49        | 7ff7c858da60h   | 9       | CTC_RET_Zx3         | hex://root/refs?byteref#byteref_g[64f](64f~in)                                                                | ref byte byteref<double>(in double src)                                                                       | 0f 1f 44 00 00 48 8b c1 c3
50        | 7ff7c858da80h   | 18      | CTC_RET_Zx3         | hex://root/refs?swap#swap_g[8u](8u~ref,8u~ref)                                                                | void swap<byte>(ref byte lhs, ref byte rhs)                                                                   | 0f 1f 44 00 00 0f b6 01 44 0f b6 02 44 88 01 88 02 c3
51        | 7ff7c858deb0h   | 19      | CTC_RET_ZED_SBB     | hex://root/refs?swap#swap_g[8i](8i~ref,8i~ref)                                                                | void swap<sbyte>(ref sbyte lhs, ref sbyte rhs)                                                                | 0f 1f 44 00 00 48 0f be 01 4c 0f be 02 44 88 01 88 02 c3
52        | 7ff7c858dee0h   | 20      | CTC_RET_SBB         | hex://root/refs?swap#swap_g[16u](16u~ref,16u~ref)                                                             | void swap<ushort>(ref ushort lhs, ref ushort rhs)                                                             | 0f 1f 44 00 00 0f b7 01 44 0f b7 02 66 44 89 01 66 89 02 c3
53        | 7ff7c858df10h   | 21      | CTC_RET_Zx3         | hex://root/refs?swap#swap_g[16i](16i~ref,16i~ref)                                                             | void swap<short>(ref short lhs, ref short rhs)                                                                | 0f 1f 44 00 00 48 0f bf 01 4c 0f bf 02 66 44 89 01 66 89 02 c3
54        | 7ff7c858df40h   | 16      | CTC_RET_SBB         | hex://root/refs?swap#swap_g[32u](32u~ref,32u~ref)                                                             | void swap<uint>(ref uint lhs, ref uint rhs)                                                                   | 0f 1f 44 00 00 8b 01 44 8b 02 44 89 01 89 02 c3
55        | 7ff7c858df60h   | 16      | CTC_RET_SBB         | hex://root/refs?swap#swap_g[32i](32i~ref,32i~ref)                                                             | void swap<int>(ref int lhs, ref int rhs)                                                                      | 0f 1f 44 00 00 8b 01 44 8b 02 44 89 01 89 02 c3
56        | 7ff7c858df80h   | 18      | CTC_RET_Zx3         | hex://root/refs?swap#swap_g[64u](64u~ref,64u~ref)                                                             | void swap<ulong>(ref ulong lhs, ref ulong rhs)                                                                | 0f 1f 44 00 00 48 8b 01 4c 8b 02 4c 89 01 48 89 02 c3
57        | 7ff7c858dfb0h   | 18      | CTC_RET_Zx3         | hex://root/refs?swap#swap_g[64i](64i~ref,64i~ref)                                                             | void swap<long>(ref long lhs, ref long rhs)                                                                   | 0f 1f 44 00 00 48 8b 01 4c 8b 02 4c 89 01 48 89 02 c3
58        | 7ff7c858dfe0h   | 22      | CTC_RET_INTR        | hex://root/refs?swap#swap_g[32f](32f~ref,32f~ref)                                                             | void swap<float>(ref float lhs, ref float rhs)                                                                | c5 f8 77 66 90 c5 fa 10 01 c5 fa 10 0a c5 fa 11 09 c5 fa 11 02 c3
59        | 7ff7c858e010h   | 22      | CTC_RET_INTR        | hex://root/refs?swap#swap_g[64f](64f~ref,64f~ref)                                                             | void swap<double>(ref double lhs, ref double rhs)                                                             | c5 f8 77 66 90 c5 fb 10 01 c5 fb 10 0a c5 fb 11 09 c5 fb 11 02 c3
60        | 7ff7c858e040h   | 12      | CTC_RET_SBB         | hex://root/refs?seek8#seek8_g[8u](8u~ref,32i)                                                                 | ref byte seek8<byte>(ref byte src, int count)                                                                 | 0f 1f 44 00 00 48 63 c2 48 03 c1 c3
61        | 7ff7c858e060h   | 12      | CTC_RET_SBB         | hex://root/refs?seek8#seek8_g[8i](8i~ref,32i)                                                                 | ref byte seek8<sbyte>(ref sbyte src, int count)                                                               | 0f 1f 44 00 00 48 63 c2 48 03 c1 c3
62        | 7ff7c858e080h   | 12      | CTC_RET_SBB         | hex://root/refs?seek8#seek8_g[16u](16u~ref,32i)                                                               | ref byte seek8<ushort>(ref ushort src, int count)                                                             | 0f 1f 44 00 00 48 63 c2 48 03 c1 c3
63        | 7ff7c858e0a0h   | 12      | CTC_RET_SBB         | hex://root/refs?seek8#seek8_g[16i](16i~ref,32i)                                                               | ref byte seek8<short>(ref short src, int count)                                                               | 0f 1f 44 00 00 48 63 c2 48 03 c1 c3
64        | 7ff7c858e0c0h   | 12      | CTC_RET_SBB         | hex://root/refs?seek8#seek8_g[32u](32u~ref,32i)                                                               | ref byte seek8<uint>(ref uint src, int count)                                                                 | 0f 1f 44 00 00 48 63 c2 48 03 c1 c3
65        | 7ff7c858e0e0h   | 12      | CTC_RET_SBB         | hex://root/refs?seek8#seek8_g[32i](32i~ref,32i)                                                               | ref byte seek8<int>(ref int src, int count)                                                                   | 0f 1f 44 00 00 48 63 c2 48 03 c1 c3
66        | 7ff7c858e100h   | 12      | CTC_RET_SBB         | hex://root/refs?seek8#seek8_g[64u](64u~ref,32i)                                                               | ref byte seek8<ulong>(ref ulong src, int count)                                                               | 0f 1f 44 00 00 48 63 c2 48 03 c1 c3
67        | 7ff7c858e120h   | 12      | CTC_RET_SBB         | hex://root/refs?seek8#seek8_g[64i](64i~ref,32i)                                                               | ref byte seek8<long>(ref long src, int count)                                                                 | 0f 1f 44 00 00 48 63 c2 48 03 c1 c3
68        | 7ff7c858e140h   | 12      | CTC_RET_SBB         | hex://root/refs?seek8#seek8_g[32f](32f~ref,32i)                                                               | ref byte seek8<float>(ref float src, int count)                                                               | 0f 1f 44 00 00 48 63 c2 48 03 c1 c3
69        | 7ff7c858e160h   | 12      | CTC_RET_SBB         | hex://root/refs?seek8#seek8_g[64f](64f~ref,32i)                                                               | ref byte seek8<double>(ref double src, int count)                                                             | 0f 1f 44 00 00 48 63 c2 48 03 c1 c3
70        | 7ff7c858e180h   | 13      | CTC_RET_Zx3         | hex://root/refs?seek16#seek16_g[8u](8u~ref,32i)                                                               | ref ushort seek16<byte>(ref byte src, int count)                                                              | 0f 1f 44 00 00 48 63 c2 48 8d 04 41 c3
71        | 7ff7c858e1a0h   | 13      | CTC_RET_Zx3         | hex://root/refs?seek16#seek16_g[8i](8i~ref,32i)                                                               | ref ushort seek16<sbyte>(ref sbyte src, int count)                                                            | 0f 1f 44 00 00 48 63 c2 48 8d 04 41 c3
72        | 7ff7c858e1c0h   | 13      | CTC_RET_Zx3         | hex://root/refs?seek16#seek16_g[16u](16u~ref,32i)                                                             | ref ushort seek16<ushort>(ref ushort src, int count)                                                          | 0f 1f 44 00 00 48 63 c2 48 8d 04 41 c3
73        | 7ff7c858e1e0h   | 13      | CTC_RET_Zx3         | hex://root/refs?seek16#seek16_g[16i](16i~ref,32i)                                                             | ref ushort seek16<short>(ref short src, int count)                                                            | 0f 1f 44 00 00 48 63 c2 48 8d 04 41 c3
74        | 7ff7c858e200h   | 13      | CTC_RET_Zx3         | hex://root/refs?seek16#seek16_g[32u](32u~ref,32i)                                                             | ref ushort seek16<uint>(ref uint src, int count)                                                              | 0f 1f 44 00 00 48 63 c2 48 8d 04 41 c3
75        | 7ff7c858e220h   | 13      | CTC_RET_Zx3         | hex://root/refs?seek16#seek16_g[32i](32i~ref,32i)                                                             | ref ushort seek16<int>(ref int src, int count)                                                                | 0f 1f 44 00 00 48 63 c2 48 8d 04 41 c3
76        | 7ff7c858e240h   | 13      | CTC_RET_Zx3         | hex://root/refs?seek16#seek16_g[64u](64u~ref,32i)                                                             | ref ushort seek16<ulong>(ref ulong src, int count)                                                            | 0f 1f 44 00 00 48 63 c2 48 8d 04 41 c3
77        | 7ff7c858e260h   | 13      | CTC_RET_Zx3         | hex://root/refs?seek16#seek16_g[64i](64i~ref,32i)                                                             | ref ushort seek16<long>(ref long src, int count)                                                              | 0f 1f 44 00 00 48 63 c2 48 8d 04 41 c3
78        | 7ff7c858e280h   | 13      | CTC_RET_Zx3         | hex://root/refs?seek16#seek16_g[32f](32f~ref,32i)                                                             | ref ushort seek16<float>(ref float src, int count)                                                            | 0f 1f 44 00 00 48 63 c2 48 8d 04 41 c3
79        | 7ff7c858e2a0h   | 13      | CTC_RET_Zx3         | hex://root/refs?seek16#seek16_g[64f](64f~ref,32i)                                                             | ref ushort seek16<double>(ref double src, int count)                                                          | 0f 1f 44 00 00 48 63 c2 48 8d 04 41 c3
80        | 7ff7c858e2c0h   | 13      | CTC_RET_Zx3         | hex://root/refs?seek32#seek32_g[8u](8u~ref,32i)                                                               | ref uint seek32<byte>(ref byte src, int count)                                                                | 0f 1f 44 00 00 48 63 c2 48 8d 04 81 c3
81        | 7ff7c858e2e0h   | 13      | CTC_RET_Zx3         | hex://root/refs?seek32#seek32_g[8i](8i~ref,32i)                                                               | ref uint seek32<sbyte>(ref sbyte src, int count)                                                              | 0f 1f 44 00 00 48 63 c2 48 8d 04 81 c3
82        | 7ff7c858e300h   | 13      | CTC_RET_Zx3         | hex://root/refs?seek32#seek32_g[16u](16u~ref,32i)                                                             | ref uint seek32<ushort>(ref ushort src, int count)                                                            | 0f 1f 44 00 00 48 63 c2 48 8d 04 81 c3
83        | 7ff7c858e320h   | 13      | CTC_RET_Zx3         | hex://root/refs?seek32#seek32_g[16i](16i~ref,32i)                                                             | ref uint seek32<short>(ref short src, int count)                                                              | 0f 1f 44 00 00 48 63 c2 48 8d 04 81 c3
84        | 7ff7c858e340h   | 13      | CTC_RET_Zx3         | hex://root/refs?seek32#seek32_g[32u](32u~ref,32i)                                                             | ref uint seek32<uint>(ref uint src, int count)                                                                | 0f 1f 44 00 00 48 63 c2 48 8d 04 81 c3
85        | 7ff7c858e360h   | 13      | CTC_RET_Zx3         | hex://root/refs?seek32#seek32_g[32i](32i~ref,32i)                                                             | ref uint seek32<int>(ref int src, int count)                                                                  | 0f 1f 44 00 00 48 63 c2 48 8d 04 81 c3
86        | 7ff7c858e380h   | 13      | CTC_RET_Zx3         | hex://root/refs?seek32#seek32_g[64u](64u~ref,32i)                                                             | ref uint seek32<ulong>(ref ulong src, int count)                                                              | 0f 1f 44 00 00 48 63 c2 48 8d 04 81 c3
87        | 7ff7c858e3a0h   | 13      | CTC_RET_Zx3         | hex://root/refs?seek32#seek32_g[64i](64i~ref,32i)                                                             | ref uint seek32<long>(ref long src, int count)                                                                | 0f 1f 44 00 00 48 63 c2 48 8d 04 81 c3
88        | 7ff7c858e3c0h   | 13      | CTC_RET_Zx3         | hex://root/refs?seek32#seek32_g[32f](32f~ref,32i)                                                             | ref uint seek32<float>(ref float src, int count)                                                              | 0f 1f 44 00 00 48 63 c2 48 8d 04 81 c3
89        | 7ff7c858e3e0h   | 13      | CTC_RET_Zx3         | hex://root/refs?seek32#seek32_g[64f](64f~ref,32i)                                                             | ref uint seek32<double>(ref double src, int count)                                                            | 0f 1f 44 00 00 48 63 c2 48 8d 04 81 c3
90        | 7ff7c858e400h   | 13      | CTC_RET_Zx3         | hex://root/refs?seek64#seek64_g[8u](8u~ref,32i)                                                               | ref ulong seek64<byte>(ref byte src, int count)                                                               | 0f 1f 44 00 00 48 63 c2 48 8d 04 c1 c3
91        | 7ff7c858e420h   | 13      | CTC_RET_Zx3         | hex://root/refs?seek64#seek64_g[8i](8i~ref,32i)                                                               | ref ulong seek64<sbyte>(ref sbyte src, int count)                                                             | 0f 1f 44 00 00 48 63 c2 48 8d 04 c1 c3
92        | 7ff7c858e440h   | 13      | CTC_RET_Zx3         | hex://root/refs?seek64#seek64_g[16u](16u~ref,32i)                                                             | ref ulong seek64<ushort>(ref ushort src, int count)                                                           | 0f 1f 44 00 00 48 63 c2 48 8d 04 c1 c3
93        | 7ff7c858e460h   | 13      | CTC_RET_Zx3         | hex://root/refs?seek64#seek64_g[16i](16i~ref,32i)                                                             | ref ulong seek64<short>(ref short src, int count)                                                             | 0f 1f 44 00 00 48 63 c2 48 8d 04 c1 c3
94        | 7ff7c858e480h   | 13      | CTC_RET_Zx3         | hex://root/refs?seek64#seek64_g[32u](32u~ref,32i)                                                             | ref ulong seek64<uint>(ref uint src, int count)                                                               | 0f 1f 44 00 00 48 63 c2 48 8d 04 c1 c3
95        | 7ff7c858e4a0h   | 13      | CTC_RET_Zx3         | hex://root/refs?seek64#seek64_g[32i](32i~ref,32i)                                                             | ref ulong seek64<int>(ref int src, int count)                                                                 | 0f 1f 44 00 00 48 63 c2 48 8d 04 c1 c3
96        | 7ff7c858e4c0h   | 13      | CTC_RET_Zx3         | hex://root/refs?seek64#seek64_g[64u](64u~ref,32i)                                                             | ref ulong seek64<ulong>(ref ulong src, int count)                                                             | 0f 1f 44 00 00 48 63 c2 48 8d 04 c1 c3
97        | 7ff7c858e4e0h   | 13      | CTC_RET_Zx3         | hex://root/refs?seek64#seek64_g[64i](64i~ref,32i)                                                             | ref ulong seek64<long>(ref long src, int count)                                                               | 0f 1f 44 00 00 48 63 c2 48 8d 04 c1 c3
98        | 7ff7c858e500h   | 13      | CTC_RET_Zx3         | hex://root/refs?seek64#seek64_g[32f](32f~ref,32i)                                                             | ref ulong seek64<float>(ref float src, int count)                                                             | 0f 1f 44 00 00 48 63 c2 48 8d 04 c1 c3
99        | 7ff7c858e520h   | 13      | CTC_RET_Zx3         | hex://root/refs?seek64#seek64_g[64f](64f~ref,32i)                                                             | ref ulong seek64<double>(ref double src, int count)                                                           | 0f 1f 44 00 00 48 63 c2 48 8d 04 c1 c3
100       | 7ff7c858e540h   | 10      | CTC_RET_Zx3         | hex://root/refs?seekb#seekb_g[8u](8u~ref,64i)                                                                 | ref byte seekb<byte>(ref byte src, long count)                                                                | 0f 1f 44 00 00 48 8d 04 11 c3
101       | 7ff7c858e970h   | 10      | CTC_RET_Zx3         | hex://root/refs?seekb#seekb_g[8i](8i~ref,64i)                                                                 | ref sbyte seekb<sbyte>(ref sbyte src, long count)                                                             | 0f 1f 44 00 00 48 8d 04 11 c3
102       | 7ff7c858e990h   | 10      | CTC_RET_Zx3         | hex://root/refs?seekb#seekb_g[16u](16u~ref,64i)                                                               | ref ushort seekb<ushort>(ref ushort src, long count)                                                          | 0f 1f 44 00 00 48 8d 04 11 c3
103       | 7ff7c858e9b0h   | 10      | CTC_RET_Zx3         | hex://root/refs?seekb#seekb_g[16i](16i~ref,64i)                                                               | ref short seekb<short>(ref short src, long count)                                                             | 0f 1f 44 00 00 48 8d 04 11 c3
104       | 7ff7c858e9d0h   | 10      | CTC_RET_Zx3         | hex://root/refs?seekb#seekb_g[32u](32u~ref,64i)                                                               | ref uint seekb<uint>(ref uint src, long count)                                                                | 0f 1f 44 00 00 48 8d 04 11 c3
105       | 7ff7c858e9f0h   | 10      | CTC_RET_Zx3         | hex://root/refs?seekb#seekb_g[32i](32i~ref,64i)                                                               | ref int seekb<int>(ref int src, long count)                                                                   | 0f 1f 44 00 00 48 8d 04 11 c3
106       | 7ff7c858ea10h   | 10      | CTC_RET_Zx3         | hex://root/refs?seekb#seekb_g[64u](64u~ref,64i)                                                               | ref ulong seekb<ulong>(ref ulong src, long count)                                                             | 0f 1f 44 00 00 48 8d 04 11 c3
107       | 7ff7c858ea30h   | 10      | CTC_RET_Zx3         | hex://root/refs?seekb#seekb_g[64i](64i~ref,64i)                                                               | ref long seekb<long>(ref long src, long count)                                                                | 0f 1f 44 00 00 48 8d 04 11 c3
108       | 7ff7c858ea50h   | 10      | CTC_RET_Zx3         | hex://root/refs?seekb#seekb_g[32f](32f~ref,64i)                                                               | ref float seekb<float>(ref float src, long count)                                                             | 0f 1f 44 00 00 48 8d 04 11 c3
109       | 7ff7c858ea70h   | 10      | CTC_RET_Zx3         | hex://root/refs?seekb#seekb_g[64f](64f~ref,64i)                                                               | ref double seekb<double>(ref double src, long count)                                                          | 0f 1f 44 00 00 48 8d 04 11 c3
110       | 7ff7c858ea90h   | 12      | CTC_RET_SBB         | hex://root/refs?skip8#skip8_g[8u](8u~in,32i)                                                                  | ref byte skip8<byte>(in byte src, int count)                                                                  | 0f 1f 44 00 00 48 63 c2 48 03 c1 c3
111       | 7ff7c858eab0h   | 12      | CTC_RET_SBB         | hex://root/refs?skip8#skip8_g[8i](8i~in,32i)                                                                  | ref byte skip8<sbyte>(in sbyte src, int count)                                                                | 0f 1f 44 00 00 48 63 c2 48 03 c1 c3
112       | 7ff7c858ead0h   | 12      | CTC_RET_SBB         | hex://root/refs?skip8#skip8_g[16u](16u~in,32i)                                                                | ref byte skip8<ushort>(in ushort src, int count)                                                              | 0f 1f 44 00 00 48 63 c2 48 03 c1 c3
